artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_00737,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0017/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0017/mysql/source.stderr.log,log,81,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0017,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00738,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0017/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0017/mysql/source.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0017,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00739,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/generated.stderr.log,log,81,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0019,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00740,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/generated.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0019,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00741,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/source.stderr.log,log,81,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0019,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00742,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0019/mysql/source.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0019,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00743,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/generated.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00744,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/generated.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00745,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/source.stderr.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00746,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/logs/PERF_0077/spark/source.stdout.log,log,0,2026-05-13T23:38:41,raw_log_or_debug_output,true,PERF_0077,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00747,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0022/pg/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0022/pg/row_metadata.json,json,3013,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00748,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0023/pg/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0023/pg/row_metadata.json,json,3561,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0023,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00749,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0024/pg/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/LONGTAIL_0024/pg/row_metadata.json,json,3074,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0024,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00750,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0008/mysql/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0008/mysql/row_metadata.json,json,2061,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0008,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00751,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0013/mysql/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0013/mysql/row_metadata.json,json,2061,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0013,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00752,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0017/mysql/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0017/mysql/row_metadata.json,json,2061,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0017,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00753,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0019/mysql/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0019/mysql/row_metadata.json,json,2061,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0019,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00754,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0077/spark/row_metadata.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/metadata/PERF_0077/spark/row_metadata.json,json,2064,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0077,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00755,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/records.tmp.jsonl,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/records.tmp.jsonl,jsonl,18948,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00756,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/recovery_canary_plan.md,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/recovery_canary_plan.md,md,1351,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00757,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/recovery_command_matrix.csv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/recovery_command_matrix.csv,csv,11532,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00758,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_event_long.csv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_event_long.csv,csv,8434,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00759,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_manual_calcite_hep_120_recovery_canary_08.sh,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_manual_calcite_hep_120_recovery_canary_08.sh,sh,29188,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=<TMP_PATH_PATTERN>;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00760,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/run_results.json,json,22555,2026-05-13T23:38:41,method_output_retained_reference,true,PORT,calcite_hep;portability,track_a_same_engine_120_or_related,true,true,false,retain_by_reference_only,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00761,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/ddl_pg.sql,sql,250,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00762,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/generated.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/generated.sql,sql,524,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00763,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/generated.tsv,tsv,0,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00764,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/pg_witness_data.sql,sql,1042,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00765,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/result_check.json,json,1046,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,true,false,archive_private_or_external,risk_patterns=stdout; legacy results/ path absent in inspected snapshot
legacy_report_artifact_00766,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/source.sql,sql,554,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00767,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0022/pg/source.tsv,tsv,101,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0022,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
legacy_report_artifact_00768,legacy:reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0023/pg/ddl_pg.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_canary_08_01/workspaces/LONGTAIL_0023/pg/ddl_pg.sql,sql,164,2026-05-13T23:38:41,local_run_workspace,true,LONGTAIL_0023,calcite_hep;portability,track_a_same_engine_120_or_related,false,false,false,archive_private_or_external,legacy results/ path absent in inspected snapshot
