case_id,relative_path,absolute_path,exists,file_type,extension,size_bytes,sha256,git_tracked,text_or_binary,risk_local_path,risk_prompt_api_token,risk_log_debug,risk_spark_warehouse,risk_large_or_binary,risk_unknown,evidence_role,referenced_by,static_reference_summary,classification,recommended_action,do_not_delete,notes
PORT_0022,cases/PORT/PORT_0022/runs/spark/plans/rewrite_neg_01.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/runs/spark/plans/rewrite_neg_01.txt,yes,text/plain,.txt,2821,84a57bbc6085621b65632baef1ac45db79878a555c90ee31328440256626b5ea,yes,text,yes,no,no,no,no,no,hard-negative rejection evidence; plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,sanitizable evidence,keep_with_public_sanitized_copy_later,yes,line 20 categories=local_path snippet=Location: InMemoryFileIndex [file:/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/runs/spark/plans/_tmp_spark_plan_collection/warehouse/port_0022_spark_plan_collect...;line 35 categories=local_path snippet=Location: InMemoryFileIndex [file:/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/runs/spark/plans/_tmp_spark_plan_collection/warehouse/port_0022_spark_plan_collect...
PORT_0022,cases/PORT/PORT_0022/runs/spark/plans/rewrite_pos_01.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/runs/spark/plans/rewrite_pos_01.txt,yes,text/plain,.txt,2819,3f90b629aa6cbf721105c4764a8dcae9f398df736a63ee5d3f2e7dbc3e058516,yes,text,yes,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,sanitizable evidence,keep_with_public_sanitized_copy_later,yes,line 20 categories=local_path snippet=Location: InMemoryFileIndex [file:/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/runs/spark/plans/_tmp_spark_plan_collection/warehouse/port_0022_spark_plan_collect...;line 35 categories=local_path snippet=Location: InMemoryFileIndex [file:/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/runs/spark/plans/_tmp_spark_plan_collection/warehouse/port_0022_spark_plan_collect...
PORT_0022,cases/PORT/PORT_0022/runs/spark/result_check.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/runs/spark/result_check.json,yes,json,.json,1124,414988e83dbf03054bcad2b764ba043906f512dda74ce3fb53b960b38b76627a,yes,text,no,no,no,no,no,no,control validation,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/runs/spark/rewrite_neg_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/runs/spark/rewrite_neg_01.tsv,yes,text/tab-separated-values,.tsv,9,661d2e4d1ed4f89c32fbef69f8c1e95703e674fedd040007687a389dcdf6ec0d,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/runs/spark/rewrite_pos_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/runs/spark/rewrite_pos_01.tsv,yes,text/tab-separated-values,.tsv,9,b968ace93aa6b7b5fe8929b9f80535bbba4d2b09adb64ca22d3fdb0a1bbd1fbb,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/schema/ddl_mysql.sql,yes,sql,.sql,114,30ff4a5e75832f4a71a5f98c5e982cc66bc102818c1fd9a4417d4ec2ba8f2247,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/schema/ddl_pg.sql,yes,sql,.sql,131,9df6b406f517496e9952a6952cacc8c6c26913d081443c9e8efbde59743a4134,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/schema/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/schema/ddl_spark.sql,yes,sql,.sql,143,d11f3e99ca0e73160d1dcb1793efcc503b8bf041ecca9e935ea022b9f0cf7323,yes,text,no,no,no,no,no,no,schema/data context,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/schema_notes.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/schema_notes.md,yes,text/markdown,.md,146,146455257861f324db5ad5a7c04cceb4d60859fd160592a408fe408121c37489,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0022,cases/PORT/PORT_0022/source.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0022/source.sql,yes,sql,.sql,235,c2bfad6e238e73027a41a0ef7df09c11324c3d4de6ca631a2cf92049163f967f,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0022.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...285_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
